instance,policy,budget,seed,depth,backend,anchor_gap,incumbent_gap
mcsched,depth_first,60,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,60,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,60,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,60,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,900,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,900,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,900,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,900,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,900,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,900,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,900,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,900,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,900,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,900,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,900,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,900,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,900,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,900,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,900,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,900,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,900,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,900,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,10,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,10,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,10,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,10,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,10,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,10,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,10,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,10,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,10,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,10,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,10,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,10,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,10,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,10,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,10,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,300,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,300,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,300,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,300,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,300,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,300,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,300,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,300,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,300,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,300,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,300,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,300,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,300,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,300,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,300,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,60,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,60,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,60,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,60,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,60,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,60,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,60,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,60,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,60,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,60,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,60,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,60,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,60,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,60,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,60,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,60,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,60,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,900,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,900,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,900,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,900,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,900,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,900,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,900,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,900,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,900,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,900,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,900,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,900,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,greedy_score,900,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,greedy_score,900,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,greedy_score,900,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,greedy_score,900,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,greedy_score,900,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,greedy_score,900,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,10,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,10,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,10,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,10,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,10,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,10,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,10,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,10,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,10,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,10,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,10,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,10,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,10,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,10,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,10,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,300,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,300,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,300,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,300,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,300,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,300,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,300,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,300,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,300,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,300,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,300,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,300,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,300,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,300,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,300,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,60,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,60,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,60,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,60,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,60,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,60,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,60,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,60,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,60,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,60,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,60,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,60,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,60,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,60,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,60,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,60,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,60,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,900,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,900,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,900,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,900,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,900,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,900,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,900,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,900,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,900,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,900,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,900,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,900,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,hybrid_best_bound_depth,900,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,hybrid_best_bound_depth,900,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,hybrid_best_bound_depth,900,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,hybrid_best_bound_depth,900,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,hybrid_best_bound_depth,900,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,hybrid_best_bound_depth,900,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,learned_portfolio,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,10,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,learned_portfolio,10,0,6,plain,-0.06634010083024809,0.08930551688664688
mcsched,learned_portfolio,10,0,8,plain,-0.030330895750196863,0.08874868460169975
mcsched,learned_portfolio,10,0,10,plain,-0.013736769334586656,0.08403448585032537
mcsched,learned_portfolio,10,0,7,plain,-0.04011626058751767,0.07531864491560215
mcsched,learned_portfolio,10,0,10,plain,-0.0094574019931356,0.07016558682100674
mcsched,learned_portfolio,10,0,10,plain,-0.023179135335649467,0.060822129836300746
mcsched,learned_portfolio,10,0,10,plain,-0.013555172364977235,0.0467125660058609
mcsched,learned_portfolio,10,0,12,plain,-0.008199993767195856,0.04173882678268912
mcsched,learned_portfolio,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,10,1,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,learned_portfolio,10,1,4,plain,-0.08051285502905912,0.12207368118048445
mcsched,learned_portfolio,10,1,3,plain,-0.07129618858502476,0.10814343622146824
mcsched,learned_portfolio,10,1,10,plain,-0.04610618508538854,0.07976386535984106
mcsched,learned_portfolio,10,1,11,plain,-0.007189664311930229,0.07488922340771921
mcsched,learned_portfolio,10,1,12,plain,0.0019017238206245016,0.023259545190715058
mcsched,learned_portfolio,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,10,2,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,learned_portfolio,10,2,4,plain,-0.0786910980764125,0.13188902993209478
mcsched,learned_portfolio,10,2,5,plain,-0.0654936641959638,0.08990481943061539
mcsched,learned_portfolio,10,2,11,plain,-0.0254198656996013,0.04706176591337011
mcsched,learned_portfolio,10,2,13,plain,-0.016443068617781824,0.009315143478691727
mcsched,learned_portfolio,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,300,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,learned_portfolio,300,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,learned_portfolio,300,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,learned_portfolio,300,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,learned_portfolio,300,0,15,plain,0.01910008142754493,0.04654268496977533
mcsched,learned_portfolio,300,0,17,plain,0.02778026831765866,0.04648133904007777
mcsched,learned_portfolio,300,0,17,plain,0.0250508463378826,0.04210690236087451
mcsched,learned_portfolio,300,0,19,plain,0.03344532897934516,0.04177185920637243
mcsched,learned_portfolio,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,300,1,3,plain,-0.07402987060779169,0.1832638865949706
mcsched,learned_portfolio,300,1,4,plain,-0.06487695549716571,0.12199345958011071
mcsched,learned_portfolio,300,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,learned_portfolio,300,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,learned_portfolio,300,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,learned_portfolio,300,1,15,plain,0.01910008142754493,0.04654268496977533
mcsched,learned_portfolio,300,1,17,plain,0.02778026831765866,0.04648133904007777
mcsched,learned_portfolio,300,1,17,plain,0.0250508463378826,0.04210690236087451
mcsched,learned_portfolio,300,1,19,plain,0.03344532897934516,0.04177185920637243
mcsched,learned_portfolio,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,300,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,learned_portfolio,300,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,learned_portfolio,300,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,learned_portfolio,300,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,learned_portfolio,300,2,15,plain,0.01910008142754493,0.04654268496977533
mcsched,learned_portfolio,300,2,17,plain,0.02778026831765866,0.04648133904007777
mcsched,learned_portfolio,300,2,17,plain,0.0250508463378826,0.04210690236087451
mcsched,learned_portfolio,300,2,19,plain,0.03344532897934516,0.04177185920637243
mcsched,learned_portfolio,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,learned_portfolio,60,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,learned_portfolio,60,0,6,plain,-0.06634010083024809,0.08930551688664688
mcsched,learned_portfolio,60,0,8,plain,-0.030330895750196863,0.08874868460169975
